,text,words,label
4713,scari narr chang usa nra infiltr elect interf constant corpor govern agenc yet russia question foe,"['scari', 'narr', 'chang', 'usa', 'nra', 'infiltr', 'elect', 'interf', 'constant', 'corpor', 'govern', 'agenc', 'yet', 'russia', 'question', 'foe']",0
4667,although singl foolproof way prevent phish encourag close follow phish scam prevent best practic outlin firewal technolog,"['although', 'singl', 'foolproof', 'way', 'prevent', 'phish', 'encourag', 'close', 'follow', 'phish', 'scam', 'prevent', 'best', 'practic', 'outlin', 'firewal', 'technolog']",1
7919,drive industri toward ubiquit connect digit continu new connect technolog support progress increas,"['drive', 'industri', 'toward', 'ubiquit', 'connect', 'digit', 'continu', 'new', 'connect', 'technolog', 'support', 'progress', 'increas']",0
7031,network process amp control place vulner amp data breach learn secur network edg amp cloud join logicali webcast pm et,"['network', 'process', 'amp', 'control', 'place', 'vulner', 'amp', 'data', 'breach', 'learn', 'secur', 'network', 'edg', 'amp', 'cloud', 'join', 'logicali', 'webcast', 'pm', 'et']",0
6604,best web applic practic prevent makeuseof sec_cyb,"['best', 'web', 'applic', 'practic', 'prevent', 'makeuseof', 'sec_cyb']",0
6849,ransomwar expert question massiv pysa mespinoza victim dump infosec infosecur malwar ransomwar hack technolog cybercrim cybersecurit cybersec,"['ransomwar', 'expert', 'question', 'massiv', 'pysa', 'mespinoza', 'victim', 'dump', 'infosec', 'infosecur', 'malwar', 'ransomwar', 'hack', 'technolog', 'cybercrim', 'cybersecurit', 'cybersec']",5
5110,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
8211,rise variou feder state regul step effort investig bring enforc action compani perceiv lax practic read via securicon,"['rise', 'variou', 'feder', 'state', 'regul', 'step', 'effort', 'investig', 'bring', 'enforc', 'action', 'compani', 'perceiv', 'lax', 'practic', 'read', 'via', 'securicon']",0
4310,nearli half respond survey conduct censuswid said chang healthcar provid hospit experienc ransomwar healthtech healthcareit mi infotech tech,"['nearli', 'half', 'respond', 'survey', 'conduct', 'censuswid', 'said', 'chang', 'healthcar', 'provid', 'hospit', 'experienc', 'ransomwar', 'healthtech', 'healthcareit', 'mi', 'infotech', 'tech']",0
7883,continu pose substanti risk compani individu offer three step reduc larg scale,"['continu', 'pose', 'substanti', 'risk', 'compani', 'individu', 'offer', 'three', 'step', 'reduc', 'larg', 'scale']",0
4419,school vulner dm talk ai machinelearn provid better endpoint protect school cdwsocial,"['school', 'vulner', 'dm', 'talk', 'ai', 'machinelearn', 'provid', 'better', 'endpoint', 'protect', 'school', 'cdwsocial']",0
8133,biden administr troubl propos legisl requir compani report depart homeland fbi bureau offici told lawmak tuesday,"['biden', 'administr', 'troubl', 'propos', 'legisl', 'requir', 'compani', 'report', 'depart', 'homeland', 'fbi', 'bureau', 'offici', 'told', 'lawmak', 'tuesday']",0
7935,first glanc might look like theyr come russia mandiant said technic overlap oper known russian group find underscor authoritarian govt follow russia lead use,"['first', 'glanc', 'might', 'look', 'like', 'theyr', 'come', 'russia', 'mandiant', 'said', 'technic', 'overlap', 'oper', 'known', 'russian', 'group', 'find', 'underscor', 'authoritarian', 'govt', 'follow', 'russia', 'lead', 'use']",0
7103,uk public sector gt gt excus failur council great piec blog ceo chri burtenshaw gt gt tech publicsector leadership databreach ransomwar ciso cio,"['uk', 'public', 'sector', 'gt', 'gt', 'excus', 'failur', 'council', 'great', 'piec', 'blog', 'ceo', 'chri', 'burtenshaw', 'gt', 'gt', 'tech', 'publicsector', 'leadership', 'databreach', 'ransomwar', 'ciso', 'cio']",6
5968,new fbi infrastructur hack email fake warn recipi,"['new', 'fbi', 'infrastructur', 'hack', 'email', 'fake', 'warn', 'recipi']",0
6400,bt deploy epidemiolog ai base spread virus human combat use spread virus human popul model inform ai inflam key compon recent announc eagl platform,"['bt', 'deploy', 'epidemiolog', 'ai', 'base', 'spread', 'virus', 'human', 'combat', 'use', 'spread', 'virus', 'human', 'popul', 'model', 'inform', 'ai', 'inflam', 'key', 'compon', 'recent', 'announc', 'eagl', 'platform']",0
7077,biggest undetect data datasci program metavers nft javascript iot nlp python code devop django tensorflow innov bot rhop daysofcod covid invest,"['biggest', 'undetect', 'data', 'datasci', 'program', 'metavers', 'nft', 'javascript', 'iot', 'nlp', 'python', 'code', 'devop', 'django', 'tensorflow', 'innov', 'bot', 'rhop', 'daysofcod', 'covid', 'invest']",0
4285,top threat ot gt gt itsecur otsecur tech manufactur smartfactori cyberthreat busi digit innov leadership ciso cio cto cdo ceo coo oper,"['top', 'threat', 'ot', 'gt', 'gt', 'itsecur', 'otsecur', 'tech', 'manufactur', 'smartfactori', 'cyberthreat', 'busi', 'digit', 'innov', 'leadership', 'ciso', 'cio', 'cto', 'cdo', 'ceo', 'coo', 'oper']",0
7321,inde top password qwerti password qwerti password password databreach securitybreach questiontim poll quiztim,"['inde', 'top', 'password', 'qwerti', 'password', 'qwerti', 'password', 'password', 'databreach', 'securitybreach', 'questiontim', 'poll', 'quiztim']",0
7724,live technolog societi rise autom handl suspici user behavior cybercrim torqsecur,"['live', 'technolog', 'societi', 'rise', 'autom', 'handl', 'suspici', 'user', 'behavior', 'cybercrim', 'torqsecur']",0
4188,numer threaten us transport infrastructur last year disrupt ferri railway oil suppli chain,"['numer', 'threaten', 'us', 'transport', 'infrastructur', 'last', 'year', 'disrupt', 'ferri', 'railway', 'oil', 'suppli', 'chain']",0
8100,school district risk multifactor authent mfa strengthen district,"['school', 'district', 'risk', 'multifactor', 'authent', 'mfa', 'strengthen', 'district']",0
5786,year old worker activ bypass corpor job easier gt gt cyberthreat ransomwar tech busi leadership ciso cio ceo,"['year', 'old', 'worker', 'activ', 'bypass', 'corpor', 'job', 'easier', 'gt', 'gt', 'cyberthreat', 'ransomwar', 'tech', 'busi', 'leadership', 'ciso', 'cio', 'ceo']",6
7020,middl energi crisi complic thing element build troop near border cooper client fuel migrant crisi disinform campaign remain vigil resili,"['middl', 'energi', 'crisi', 'complic', 'thing', 'element', 'build', 'troop', 'near', 'border', 'cooper', 'client', 'fuel', 'migrant', 'crisi', 'disinform', 'campaign', 'remain', 'vigil', 'resili']",0
7233,investig seri result encrypt conti ransomwar post technic lead describ indic use detect csirt,"['investig', 'seri', 'result', 'encrypt', 'conti', 'ransomwar', 'post', 'technic', 'lead', 'describ', 'indic', 'use', 'detect', 'csirt']",0
7334,fbi system hack email urgent warn fake,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake']",0
4858,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
8239,dyk past two year enterpris experienc averag,"['dyk', 'past', 'two', 'year', 'enterpris', 'experienc', 'averag']",0
6354,grow sophist everi day protect busi use top protocol cloud cloudcomput commun,"['grow', 'sophist', 'everi', 'day', 'protect', 'busi', 'use', 'top', 'protocol', 'cloud', 'cloudcomput', 'commun']",0
8326,new releas statement today regard suspect culpabl iranian agent apt aka charm kitten seri uani specif target leadership member advisori board read,"['new', 'releas', 'statement', 'today', 'regard', 'suspect', 'culpabl', 'iranian', 'agent', 'apt', 'aka', 'charm', 'kitten', 'seri', 'uani', 'specif', 'target', 'leadership', 'member', 'advisori', 'board', 'read']",0
8270,end loss due ecommerc fraud increas cost billion readi bfcm upcom peak holiday season protect ecommerc store tip best practic,"['end', 'loss', 'due', 'ecommerc', 'fraud', 'increas', 'cost', 'billion', 'readi', 'bfcm', 'upcom', 'peak', 'holiday', 'season', 'protect', 'ecommerc', 'store', 'tip', 'best', 'practic']",0
6457,china target india taiwan firstpost,"['china', 'target', 'india', 'taiwan', 'firstpost']",0
6830,concern onlin privaci dvpn offer best protect avail come onlin therefor leav dvpn time protect data leak opensourc surveil censorship,"['concern', 'onlin', 'privaci', 'dvpn', 'offer', 'best', 'protect', 'avail', 'come', 'onlin', 'therefor', 'leav', 'dvpn', 'time', 'protect', 'data', 'leak', 'opensourc', 'surveil', 'censorship']",0
6584,hospit high risk patient realiz,"['hospit', 'high', 'risk', 'patient', 'realiz']",0
5226,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6082,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
7862,ransomwar one fastest grow threat expert estim year occur everi second industri risk infograph sourc via ransomwar,"['ransomwar', 'one', 'fastest', 'grow', 'threat', 'expert', 'estim', 'year', 'occur', 'everi', 'second', 'industri', 'risk', 'infograph', 'sourc', 'via', 'ransomwar']",6
7903,new belarusian govern behind wide rang campaign eastern european neighbor say target ukrain lithuania latvia poland germani belarusian journalist dissid,"['new', 'belarusian', 'govern', 'behind', 'wide', 'rang', 'campaign', 'eastern', 'european', 'neighbor', 'say', 'target', 'ukrain', 'lithuania', 'latvia', 'poland', 'germani', 'belarusian', 'journalist', 'dissid']",0
5134,fbi system hack email urgent warn fake hack hacker technolog infosec ethicalhack cybercrim linux hacker tech program ransomwar malwar privaci code,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake', 'hack', 'hacker', 'technolog', 'infosec', 'ethicalhack', 'cybercrim', 'linux', 'hacker', 'tech', 'program', 'ransomwar', 'malwar', 'privaci', 'code']",0
7723,live technolog societi rise autom handl suspici user behavior cybercrim torqsecur,"['live', 'technolog', 'societi', 'rise', 'autom', 'handl', 'suspici', 'user', 'behavior', 'cybercrim', 'torqsecur']",0
7562,senat seek protect school infosec infosecur threatintel hack cybernew threathunt cloudsecur cloudcomput malwar ransomwar devop dfir,"['senat', 'seek', 'protect', 'school', 'infosec', 'infosecur', 'threatintel', 'hack', 'cybernew', 'threathunt', 'cloudsecur', 'cloudcomput', 'malwar', 'ransomwar', 'devop', 'dfir']",5
7917,green pass ha rischio gli strumenti di controllo coronaviru covid covid cybercrim cybercriminali dataprotect datasecur datisensibili greenpass hacker hackerattack,"['green', 'pass', 'ha', 'rischio', 'gli', 'strumenti', 'di', 'controllo', 'coronaviru', 'covid', 'covid', 'cybercrim', 'cybercriminali', 'dataprotect', 'datasecur', 'datisensibili', 'greenpass', 'hacker', 'hackerattack']",0
8146,fbi system hack email urgent warn fake bleep comput sec_cyb,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake', 'bleep', 'comput', 'sec_cyb']",0
7669,multifactor authent work daysofcod code codenewbi develop bugbounti infosec opensourc python java dotnetforal tech technew technolog data engin cybercrim privaci infograph,"['multifactor', 'authent', 'work', 'daysofcod', 'code', 'codenewbi', 'develop', 'bugbounti', 'infosec', 'opensourc', 'python', 'java', 'dotnetforal', 'tech', 'technew', 'technolog', 'data', 'engin', 'cybercrim', 'privaci', 'infograph']",0
6361,electr shock butt constantli madrid old women civilian agent butt dc,"['electr', 'shock', 'butt', 'constantli', 'madrid', 'old', 'women', 'civilian', 'agent', 'butt', 'dc']",0
4555,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
8230,chines govern steal american intellectu properti threaten war taiwan invad china sea commit genocid amp support american soil white hous messag director tweet chines flag,"['chines', 'govern', 'steal', 'american', 'intellectu', 'properti', 'threaten', 'war', 'taiwan', 'invad', 'china', 'sea', 'commit', 'genocid', 'amp', 'support', 'american', 'soil', 'white', 'hous', 'messag', 'director', 'tweet', 'chines', 'flag']",0
6222,fbi system hack email urgent warn fake,"['fbi', 'system', 'hack', 'email', 'urgent', 'warn', 'fake']",0
4529,fbi email infrastructur compromis use send fake email fake system admin,"['fbi', 'email', 'infrastructur', 'compromis', 'use', 'send', 'fake', 'email', 'fake', 'system', 'admin']",0
6714,hundr thousand fake warn sent hack fbi email server securityaffair hack,"['hundr', 'thousand', 'fake', 'warn', 'sent', 'hack', 'fbi', 'email', 'server', 'securityaffair', 'hack']",0
7652,learn biggest cybercrim threat industri sector translat ot achiev better industri network controlsystem networksecur cybercrim read,"['learn', 'biggest', 'cybercrim', 'threat', 'industri', 'sector', 'translat', 'ot', 'achiev', 'better', 'industri', 'network', 'controlsystem', 'networksecur', 'cybercrim', 'read']",0
7739,tip point hous oversight chair carolyn maloney say becom common potenti damag,"['tip', 'point', 'hous', 'oversight', 'chair', 'carolyn', 'maloney', 'say', 'becom', 'common', 'potenti', 'damag']",0
5578,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
5271,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
6689,email server hack distribut spam email imperson fbi warn recipi network breach data stolen daysofcod girlswhocod malwar infosec,"['email', 'server', 'hack', 'distribut', 'spam', 'email', 'imperson', 'fbi', 'warn', 'recipi', 'network', 'breach', 'data', 'stolen', 'daysofcod', 'girlswhocod', 'malwar', 'infosec']",0
6263,gener promis us surg foreign,"['gener', 'promis', 'us', 'surg', 'foreign']",0
6759,ai driven riskmanag solut must adopt bank better overcom fraud credit card onlin transact day age cyberrisk,"['ai', 'driven', 'riskmanag', 'solut', 'must', 'adopt', 'bank', 'better', 'overcom', 'fraud', 'credit', 'card', 'onlin', 'transact', 'day', 'age', 'cyberrisk']",0
7138,fbi system compromis send fake alert hacker break bureau email system send least email warn recipi immin post fbi system compromis send fake alert appear,"['fbi', 'system', 'compromis', 'send', 'fake', 'alert', 'hacker', 'break', 'bureau', 'email', 'system', 'send', 'least', 'email', 'warn', 'recipi', 'immin', 'post', 'fbi', 'system', 'compromis', 'send', 'fake', 'alert', 'appear']",0
4625,fair integr privaci scalabl blockchain base feder learn system becom better expert via hack infosec daysofcod blockchain,"['fair', 'integr', 'privaci', 'scalabl', 'blockchain', 'base', 'feder', 'learn', 'system', 'becom', 'better', 'expert', 'via', 'hack', 'infosec', 'daysofcod', 'blockchain']",0
4695,critic keep compani safe sound intern watch latest video gt,"['critic', 'keep', 'compani', 'safe', 'sound', 'intern', 'watch', 'latest', 'video', 'gt']",0
6043,someon hack fbi sent fake email offici fbi email address warn ransomwar,"['someon', 'hack', 'fbi', 'sent', 'fake', 'email', 'offici', 'fbi', 'email', 'address', 'warn', 'ransomwar']",0
5071,hacker compromis fbi extern email system today send fake email fake spamhau bloomberg,"['hacker', 'compromis', 'fbi', 'extern', 'email', 'system', 'today', 'send', 'fake', 'email', 'fake', 'spamhau', 'bloomberg']",0
